,link,name
0,https://www.mountainproject.com/area/107523825/end-of-the-world-deep-water-solo-cave,end-of-the-world-deep-water-solo-cave
1,https://www.mountainproject.com/area/106612160/getto-rock,getto-rock
2,https://www.mountainproject.com/area/107212772/kilauea-iki-crater,kilauea-iki-crater
3,https://www.mountainproject.com/area/111110117/kua-bay,kua-bay
4,https://www.mountainproject.com/area/114206306/mauna-kea,mauna-kea
5,https://www.mountainproject.com/area/109069723/papakolea-beach-green-sand-beach,papakolea-beach-green-sand-beach
6,https://www.mountainproject.com/area/110164587/south-point-cliffs,south-point-cliffs
7,https://www.mountainproject.com/area/112262304/waianuenue,waianuenue
8,https://www.mountainproject.com/area/114295600/dragons-breath-area-bouldering,dragons-breath-area-bouldering
9,https://www.mountainproject.com/area/114303888/dragons-breath-vicinity,dragons-breath-vicinity
10,https://www.mountainproject.com/area/109349681/maniniholo-cave,maniniholo-cave
11,https://www.mountainproject.com/area/112425349/wet-cave-blue-room,wet-cave-blue-room
12,https://www.mountainproject.com/area/109361423/lumahai-east,lumahai-east
13,https://www.mountainproject.com/area/109361426/lumahai-west,lumahai-west
14,https://www.mountainproject.com/area/114557170/kalalau-beach,kalalau-beach
15,https://www.mountainproject.com/area/114293079/dragons-breath,dragons-breath
16,https://www.mountainproject.com/area/106880042/glass-beach-kauai,glass-beach-kauai
17,https://www.mountainproject.com/area/109349676/haena-state-park,haena-state-park
18,https://www.mountainproject.com/area/114784185/hideaways-beach,hideaways-beach
19,https://www.mountainproject.com/area/113185026/honeymooners-hole,honeymooners-hole
20,https://www.mountainproject.com/area/109384286/kahili-beach-rock-quarry,kahili-beach-rock-quarry
21,https://www.mountainproject.com/area/106935411/kalalea-mountain-kauai,kalalea-mountain-kauai
22,https://www.mountainproject.com/area/114257701/kalihiwai-beach,kalihiwai-beach
23,https://www.mountainproject.com/area/109264173/kealia-coastal-path,kealia-coastal-path
24,https://www.mountainproject.com/area/114968562/kokee-state-park,kokee-state-park
25,https://www.mountainproject.com/area/109360080/lumahai-beach,lumahai-beach
26,https://www.mountainproject.com/area/109265787/makaleha-mountains,makaleha-mountains
27,https://www.mountainproject.com/area/110269064/makauwahi-cave,makauwahi-cave
28,https://www.mountainproject.com/area/114545754/mokolea-point,mokolea-point
29,https://www.mountainproject.com/area/114557155/na-pali-coast,na-pali-coast
30,https://www.mountainproject.com/area/113179957/on-stranger-tides,on-stranger-tides
31,https://www.mountainproject.com/area/114545205/poipo-boulders,poipo-boulders
32,https://www.mountainproject.com/area/109380818/secret-beach-kauapea,secret-beach-kauapea
33,https://www.mountainproject.com/area/114489986/turtle-cove,turtle-cove
34,https://www.mountainproject.com/area/108224633/wailua-river,wailua-river
35,https://www.mountainproject.com/area/114804525/waimea-canyon-state-park,waimea-canyon-state-park
36,https://www.mountainproject.com/area/110291696/the-gazebo,the-gazebo
37,https://www.mountainproject.com/area/110283047/hulopoe-bay,hulopoe-bay
38,https://www.mountainproject.com/area/107013863/sliding-sands-trail-and-ka-luu-o-ka-oo-crater-trail-intersection-boulders,sliding-sands-trail-and-ka-luu-o-ka-oo-crater-trail-intersection-boulders
39,https://www.mountainproject.com/area/110270975/caudal-peduncle-boulder,caudal-peduncle-boulder
40,https://www.mountainproject.com/area/110418645/kahakuloa-head-kahekilis-leap,kahakuloa-head-kahekilis-leap
41,https://www.mountainproject.com/area/110422182/the-rummikube,the-rummikube
42,https://www.mountainproject.com/area/110417891/bikini-bottom,bikini-bottom
43,https://www.mountainproject.com/area/110418098/davey-jones-locker,davey-jones-locker
44,https://www.mountainproject.com/area/110303817/the-anvil,the-anvil
45,https://www.mountainproject.com/area/110292468/the-patio,the-patio
